feature,Baruch_2021,Davar_2021,Frankel_2017,Gopalakrishnan_2019,Lee_2022,Matson_2019,Spencer_2021,mean
Streptococcus_phage_TP_J34,0.040447767941630276,0.0005869742863386871,0.0,0.0,0.01239698288519359,0.0014008377821566687,1.9165244934000582e-05,0.007835961162893316
Butyrivibrio_sp_CAG_318,0.02935752354863103,0.0,0.018897836649897973,0.0033607886720635116,0.001933173197356162,0.0001639036064145994,0.0007527788109972007,0.007780857783622926
Eubacterium_sp_An11,0.0,0.0,0.0,0.0,0.006804644244377077,0.03831622279036784,0.008322719423688322,0.007634798065490463
Lactobacillus_phage_JCL1032,0.0,0.009247886078160027,0.0042017934998744115,0.0,0.0,0.03982086412830294,3.278497156852369e-05,0.007614761239700843
Megasphaera_sp_DISK_18,0.03826869492407541,6.729893726676005e-05,0.0064009811651850705,0.0015687446437402848,0.0004528363130056485,0.0,0.0056769390763382,0.00749078500851591
Clostridium_sp_CAG_413,0.010368520578616952,0.0,0.002080445285076186,0.031041029222797705,0.005616568672846266,0.0,0.003081743130803556,0.007455472412877238
Pseudomonas_phage_phi297,0.00332395074626833,4.475061233973918e-06,0.01474591903627005,0.014564972579358931,4.273161159915329e-05,0.018463971153117043,0.0001676237179249358,0.0073305205579674865
Escherichia_virus_wV8,0.0,0.008342083871814527,0.0,0.015461020530933924,0.0002351233832663925,0.02515739738539283,0.0019193238094877647,0.0073021355686993476
Prevotella_stercorea,0.004658783918102267,0.0003327058634411032,0.041099988477175234,0.0,0.001877238734085366,0.0,0.002940040203834459,0.0072726795995197765
Bacteroides_sp_OM05_12,0.042502401795583754,0.007766181138184638,0.0,0.0,0.0,0.0,0.0,0.007181226133395484
Alistipes_timonensis,0.0,0.0015733215802998196,0.015258347605736109,0.032927126066077804,0.00014686029688832253,3.402441002173474e-05,0.00018532941645127684,0.007160715625067866
Lachnoclostridium_sp_An14,0.0,0.0,0.004667740363914875,0.0,6.924075270534756e-05,0.00867610413288574,0.0358211162237624,0.007033457353324051
Lachnoclostridium_sp_An138,1.4690324979021353e-05,3.014621630913634e-05,0.0036503362874997928,0.021394918611216236,0.003692331985598858,0.01894101333786558,0.0013853417847528517,0.007015539792603069
Bacteroides_coprophilus,0.0,0.000424810829871399,0.005888499255611266,0.04009576386210025,0.0008438974388958075,0.0,0.0011507427401827492,0.006914816303808782
Prevotella_sp_AM42_24,0.0,0.04276487877195728,0.0,0.0,0.0015118317906703733,0.0,0.003910469188483801,0.006883882821587352
Leuconostoc_virus_LN04,0.023247443339500486,0.0,0.0,0.0,0.0,0.0,0.024227141258044323,0.006782083513934972
Prevotella_disiens,0.0,0.0052804079492105045,0.0016744014797114492,0.013077337070191649,6.81832745519058e-05,0.01129433536374919,0.015187515908435631,0.006654597292264332
Propionibacterium_freudenreichii,0.015584396656286281,0.0,0.02523063462103965,0.0,0.0005152916026777629,0.002392094154544297,0.0009672725481097809,0.00638424136895111
Eubacteriaceae_bacterium_CHKCI005,0.008633917828964392,0.0,0.009907836812706274,0.00872526691458652,0.01171091805548432,0.0,0.004501470005967795,0.006211344231101329
Catenibacterium_mitsuokai,2.187451427675305e-05,0.0005660147957527556,2.7821208874726838e-05,0.04088343065965986,0.0011800696048714157,1.907256435117606e-05,0.0006332400003151217,0.006190217621157402
Megamonas_funiformis,0.02429890464264118,1.2255315541029876e-05,0.0015431908723527303,0.0,0.006414390943312887,0.007800830699589309,0.002876653619040951,0.0061351751560682986
Cotesia_congregata_bracovirus,0.0,0.0,0.04272867360265593,0.0,0.0,0.0,0.0,0.006104096228950847
Brachyspira_sp_CAG_700,0.0,0.04041185048131827,0.0,0.0,0.0017191611375413226,0.0,0.0,0.00601871594555137
Lactobacillus_ruminis,0.008361947648047383,0.0,0.009233220826589162,0.0,0.013617665814279081,0.00617502794810787,0.0037980430983036583,0.005883700762189594
Faecalicoccus_pleomorphus,0.0068095134251917305,0.0004282140572031871,0.0,0.0,0.016115922153860034,0.01673108211592772,0.0004415341572308603,0.005789466558487648
Terrisporobacter_othiniensis,0.0,0.0,0.031238993474542856,0.0,0.00038680910603355444,0.0,0.0073882678745631905,0.005573438636448514
Mitsuokella_multacida,0.020001676775487566,0.00042449762322528575,0.013309683439678473,0.004116244890466029,0.00015093529996615252,0.0,0.0009114120569784812,0.005559207155114569
Bacteroides_sp_CAG_443,0.011851760804213343,0.002174672839952748,0.0,0.0,0.02445246507029833,0.0,0.0,0.0054969855306377735
Raoultella_ornithinolytica,0.0,0.0,0.0010304986281886891,0.031528238069579655,0.000534781456455791,0.0,0.005293793176688209,0.005483901618701763
Faecalicatena_orotica,0.0,0.0,0.0026876978619500363,0.0,0.0029891801613103164,0.02867262513586809,0.0038312961796116538,0.0054543999055343
Enterococcus_phage_phiFL4A,0.0,0.004332934693711725,0.0,0.0,0.0334985972641568,0.0,0.0,0.0054045045654097885
Anaerococcus_vaginalis,0.0,0.0037121161140439216,0.033338362095244274,0.0,0.00012035801414295288,0.00034744447629310454,0.0,0.0053597543856748935
Clostridium_sp_chh4_2,0.0,0.006586777697092987,0.0005548748204523792,0.02494356448596437,0.0,0.0028474811659922,0.0025484528398383773,0.005354450144191473
Lactobacillus_phage_J1,0.0,6.17883983111788e-05,0.03006169286210423,0.0,0.00016595981909967787,0.006244409973155553,0.0008117329728558173,0.005335083432218065
Streptococcus_phage_Dp_1,0.0,0.0,0.0,0.012836977832342328,0.008923194068612179,0.015442892587903528,1.1840991928341094e-05,0.0053164150686837676
Lactobacillus_prophage_Lj965,0.01022609562870637,0.0,0.0,0.0,0.012941094775776896,0.01363526866785695,0.0,0.005257494153191459
Prevotella_sp_CAG_485,0.0,0.03478170585013572,0.0,0.0,0.002012150163109472,0.0,0.0,0.005256265144749314
Escherichia_virus_V5,0.0,0.0362711843052361,0.0,0.0,0.0,0.0,0.0,0.005181597757890871
Saccharomyces_cerevisiae,0.0,0.03130947802448884,0.0,0.0,0.0029614915191858516,0.0,0.001945545345813573,0.005173787841355466
Erysipelothrix_larvae,0.0,0.0,0.0,0.004074323918144659,0.0005645486382298868,0.02447147115770267,0.007060218288934659,0.00516722314328741
Corynebacterium_kroppenstedtii,0.0,0.0,0.03573426993666909,0.0,0.0,0.0,0.0,0.005104895705238441
Klebsiella_virus_KP15,0.0,0.012066332633951174,0.002468976644117245,0.002934140436863956,0.0,0.0,0.018169251746930647,0.005091243065980432
Dialister_succinatiphilus,0.026643136103529478,0.0052167687936107,0.0,0.0,0.0035895702207933925,0.0,0.0,0.005064210731133367
Anaerotruncus_sp_CAG_528,0.02853157636204166,0.0,0.0,0.0,0.0009034069637422709,0.0003831562579787798,0.004768712133423177,0.004940978816740841
Porphyromonas_uenonis,0.0,0.020109126992633144,0.0,0.013460503642569613,0.0,0.0,0.0010120271958375762,0.004940236833005761
Listeria_phage_B025,0.0,0.0,0.0,0.0,0.0,0.0,0.03394739493612657,0.0048496278480180816
Ruminococcus_sp_CAG_488,0.0004893102545715582,0.0,0.0,0.014355288981138465,0.01339440331315923,0.0,0.0055275056300999464,0.004823786882709886
Peptococcus_niger,0.0,0.0013397553521804777,0.007428145729509029,0.0,0.011429231806757438,0.013166461203999266,0.0,0.004766227727492316
Methanosphaera_stadtmanae,0.0047504565848210546,0.0,0.0049291295404977975,0.01255195908801015,0.0062107910082203075,0.0,0.0048836600007245365,0.004760856603181978
Atopobium_deltae,0.0,0.0003656388804334823,0.02541355499573186,0.0,0.003166885214186539,0.0035136694568713724,0.0006766238471733638,0.004733767484913802
Atopobium_parvulum,0.001118393902010565,0.0,0.028465628643438764,0.0,0.0011939759411492624,0.0015585543152236846,0.0005504897779087075,0.0046981489399615705
Megasphaera_sp_MJR8396C,0.0,4.480781933045014e-05,0.005928243867033956,0.008855954644996777,0.00015499663023740617,0.00021835161530586356,0.01764432365710592,0.004692382604858625
Bacteroides_stercorirosoris,0.0,0.0,0.009399386914250244,0.011447476440524885,0.0006493971305791197,0.0,0.010989580466911597,0.004640834421752263
Escherichia_virus_JES2013,0.0,0.032146308676867255,0.0,0.0,0.0,0.0,0.0,0.004592329810981037
Blastocystis_sp_subtype_1,0.029356258758812526,0.0,0.0,0.0,0.002472674981877737,0.0,0.0,0.004546990534384323
Bifidobacterium_angulatum,0.029463510255808102,0.0,0.0006012851681273558,0.0,0.00025974092907700555,0.0013814580713794136,0.0,0.004529427774913125
Actinomyces_georgiae,0.0,0.0,0.0,0.0,0.03042356362564288,0.0,0.0,0.00434622337509184
Murimonas_intestini,0.0,0.0,0.0019665364049549117,0.006556324104006352,0.0,0.004701230014519651,0.016610355452386913,0.0042620637108382615
Shigella_phage_pSf_1,0.0,0.0,0.0,0.0,0.0015112655752876334,0.017406294258232004,0.01067381125659208,0.004227338727158817
Enterococcus_hirae,0.0033813809090633418,0.0,0.010522579876315127,0.0,0.01261572560137509,0.0,0.002734201295912828,0.004179126811809484
Shigella_virus_Sf6,0.0,0.028805463655523646,0.0,0.0,0.0,0.0,1.6933675374227022e-05,0.00411748533298541
Parabacteroides_gordonii,0.002137742231985588,3.26696417504159e-05,0.014763224533607849,0.0,4.2941845741379904e-05,0.007086178512144622,0.004122621077317189,0.004026482548935292
Roseburia_sp_CAG_182,0.008745083269636742,0.0001161513066302958,0.00018890425297149964,0.005173583402009496,0.004620856438816742,0.007825907391337514,0.0009747066734874211,0.0039493132478413875
Enterococcus_phage_phiEf11,0.025749903100693597,0.0,0.0007924685955466546,0.0,4.4828327158580946e-05,0.0005409416809560006,0.0004779536823064647,0.0039437279123801855
Aeriscardovia_aeriphila,0.008461791553926717,0.0,0.009148769863618856,0.0,0.009224369521238212,0.0,0.0,0.003833561562683398
Streptococcus_lutetiensis,2.12944439757996e-05,0.000410538706190472,0.0023168083911880473,0.009205490720507402,0.01417592233756217,0.0003868918120453714,4.8001342156652596e-05,0.003794992536232274
Prevotella_sp_CAG_1185,0.0,0.0014961668239873954,0.0020689920173163137,0.020135749602302692,0.0018217082633781223,0.0,0.0005557485482077369,0.003725480750741752
Absiella_dolichum,0.0,0.0006115896691457622,0.006182631776806231,0.004913630078602304,0.00024908422343947737,0.00946298137964948,0.0041225951451835064,0.0036489303246895373
Leuconostoc_mesenteroides,0.005879270367702127,0.0,0.009773283236200222,0.0,0.009761279599376962,0.0,0.0,0.0036305476004684727
Sutterella_parvirubra,0.0,0.0036380459449293304,4.3003212323666185e-05,0.0014831772349785815,0.0006398533566706198,0.017938532061172824,0.0015994872225309016,0.003620299861800846
Prevotella_sp_CAG_891,0.0,0.0,0.001265038096640383,0.012145425084557163,0.0012784521564548415,0.0,0.010514713169268964,0.0036005183581316216
Anaeroglobus_geminatus,0.0,0.012666435558273006,0.0,0.0,0.0017436411118497987,0.010223848100060887,0.0,0.003519132110026242
Shigella_virus_SP18,0.0,0.01953435922457494,0.003697862880701691,0.0,0.0005331610785678381,0.0,0.0007644460349277996,0.003504261316967467
Ruminococcus_sp_CAG_403,0.00047724806800572724,0.0,0.0,0.012949874077141476,0.0003477560837272511,0.0,0.010668354458760172,0.0034918903839478038
Actinomyces_turicensis,0.0,0.0020238925683251294,0.008027609480752982,0.0,0.01418585489550745,0.0,0.0,0.0034624795635122235
Prevotella_bivia,0.0,0.007086595399969442,0.0012157960717625324,0.0,0.0,0.0029920873741063675,0.012811685818636958,0.003443737809210757
Actinomyces_sp_oral_taxon_170,0.0,0.0,0.007277894807060953,0.0,0.008027164715258894,0.008713006323690375,0.0,0.003431152263715746
Alistipes_sp_An31A,0.0,0.020444020888812316,0.0006597276047930867,0.0021684266898180753,0.0004990195898188398,0.0,0.00012768818116151064,0.003414126136343404
Eubacterium_brachy,0.018749197510206254,0.0,0.002989050874814997,0.0,0.001873548121429322,0.0,0.0,0.003373113786635796
Clostridium_sp_CAG_510,0.0,0.0,0.0,0.0,0.02321517785374528,0.0,0.0,0.0033164539791064687
Citrobacter_koseri,0.0,0.0,0.0,0.0,0.022887322604047505,0.0,0.0,0.003269617514863929
Bacteroides_sp_CAG_530,0.0,0.0,0.0,0.0,0.022728903282253344,0.0,0.0,0.003246986183179049
Victivallis_vadensis,0.00027777646560382045,0.0007060179148905515,0.011114462978836372,0.006117119559241225,0.0011369016689104963,0.002201039459508508,0.0005984118097880015,0.0031645328366827104
Oscillibacter_sp_PC13,0.0,0.0008696252075164894,0.0042333779047236285,0.007491662992281944,0.001819863311217222,0.007523227034661858,0.00012726448797027262,0.0031521458483387737
Peptoniphilus_lacrimalis,0.0,0.007347160579470146,0.0033080968506256875,0.00610197062731023,8.399629212479264e-05,0.004775268996941035,0.00023328595426489653,0.0031213970429623985
Porphyromonas_sp_HMSC065F10,0.0,0.01320877042713568,0.0043070486007248075,0.0,0.0003601384461926735,0.0,0.0036003784896651574,0.0030680479948169024
Lactobacillus_acidophilus,0.00010371298000771357,0.002260723910151117,0.0008569350110280702,0.0,0.0007268138393687525,0.017310814902839165,0.00010581113421239214,0.0030521159682296013
Enterococcus_durans,0.012629762145722532,0.0,0.0019241621858881713,0.0,0.002707508882265233,0.0,0.004060754803025578,0.003046026859557359
Corynebacterium_durum,0.005607043058911645,0.0,0.003427676379135177,0.0,0.005472221123402081,0.0066255340827155755,0.0,0.0030189249491663537
Clostridium_sp_CAG_411,0.0,0.0010644527645544597,0.0,0.01590458304141383,0.002778094957411579,0.0,0.0013606128485232577,0.0030153919445575898
Candidatus_Gastranaerophilales_bacterium,0.0,0.00031854759380814764,0.0,0.016868422734440575,0.0023469059447033796,0.0,0.0015187234897621204,0.0030075142518163176
Salmonella_phage_Vi_II_E1,0.0,0.0,0.0,0.0,0.02103719340355726,0.0,0.0,0.0030053133433653226
Citrobacter_freundii,0.016218749434929666,0.0012197731193941514,2.2969356173732834e-05,0.0016429894309929148,0.0003851255476490243,0.0,0.0014549773617382087,0.0029920834644111
Holdemanella_biformis,0.011984713640532373,0.0064082821426073855,7.543999589235176e-05,0.000289175832020104,0.0014235247324779377,4.648840344015003e-05,0.000591641808662168,0.0029741809365189244
Carnobacterium_maltaromaticum,0.0,0.0,0.0,0.0,0.020795638474748402,0.0,0.0,0.002970805496392629
Parabacteroides_sp_CAG_409,0.0,0.00017384031104913618,0.0,0.0035694694568450753,0.0110582679516753,0.0011970232654470326,0.004620534762768292,0.0029455908211121194
Lactobacillus_phage_LF1,0.0,0.002200518128415993,0.0002894275795759213,0.0,0.01701491173861183,0.0,0.0009425915264723201,0.0029210641390108663
Pediococcus_acidilactici,0.001754620866637672,0.007847416779974236,0.0,0.0,0.00016135569426924156,0.007358723425863629,0.0026043174419729583,0.0028180620298168197
Ruminococcus_sp_CAG_330,0.008572023247549675,0.0,0.00042089781024525077,0.0,0.00566262392163196,0.001423922642266672,0.003512690718041294,0.0027988797628192646
Actinomyces_massiliensis,0.008144501476307861,0.0,0.003526021664639128,0.0,0.005817821335017354,0.0005634961673927103,0.0013919280310288784,0.0027776812391979906
Klebsiella_variicola,8.39240403227513e-05,0.000202839711267239,0.0015651968199826987,0.008789949000013834,0.0005229623701167483,0.0014866959315570063,0.006683743020685045,0.0027621872705636172
Lactobacillus_animalis,0.0,0.006239123429222352,0.0013332524199568868,0.0,0.0,0.0012827136977196104,0.010475577774736046,0.002761523903090699
Butyribacterium_methylotrophicum,0.0010838178780631026,4.9178899753612404e-05,0.0011069001193944887,0.0,0.00033478436537026407,0.016595247631402736,0.00013385612379873034,0.0027576835739689903
Streptococcus_phage_PH10,1.873159112098337e-05,0.0006133118600068622,0.0002756273335698445,0.000585973677445004,0.00036511133699732045,0.01709505186623743,0.00012763707688195612,0.0027259206774656285
Ruminococcus_callidus,0.004032202702668501,0.006175531599153167,5.397167194679906e-05,0.006941313043898594,0.0014772443595930267,0.0002973516765306993,9.096360863085466e-05,0.002724082666060235
Dialister_pneumosintes,0.0023322201331774173,0.00017081131576868148,0.005041419849472563,0.0,8.604574485390012e-05,0.0008085652631684766,0.010545417671545447,0.0027120685682837835
Bacteroides_finegoldii,0.009583585923829654,0.007181778269184175,0.00011732250450025745,0.00030458854859140186,0.0004416204281726381,7.780135195280536e-05,0.0011412843298375635,0.002692568765152642
Klebsiella_virus_KP36,0.0,0.0011738690738508513,0.0,0.002871351850443486,0.0,0.004803535613166844,0.00957337315023731,0.0026317328125283557
Lactobacillus_reuteri,0.0,0.0001687045622925211,0.006304059517850959,0.0059211967922502785,0.0029154217448237136,0.0028663163342952727,3.10998348314212e-05,0.002600971255192024
Parabacteroides_goldsteinii,0.0,0.004872806214138473,0.0004417570833025591,0.0002420910005137564,0.00025720707299741775,0.0002525030902331836,0.012120562733524578,0.0025981324563871385
Candidatus_Methanomassiliicoccus_intestinalis,0.0,0.0010717943294927083,0.002927745785359195,0.006787342607819897,0.0,0.0,0.007249800854755109,0.0025766690824895583
Prevotella_timonensis,0.0,0.00668959594731618,0.0045829002264680865,0.0,4.179679461358704e-05,0.004042541115824633,0.0026250030589182296,0.0025688338775915307
Streptococcus_sp_F0442,0.0037814947208811107,0.0,0.0036364478327244472,0.0,0.007028549658487155,0.0034991742868455858,0.0,0.0025636666427054713
Klebsiella_pneumoniae,0.0002565781797034027,0.00017281288916016376,0.0006320578072817885,0.012537195488427666,0.0007058355967041022,0.000154644287569906,0.003162591751885641,0.0025173880001046673
Tyzzerella_nexilis,0.0027959390448532156,7.470320204108322e-05,0.0013953454710818934,0.00774206000708272,0.000535167681324539,0.0035571958228481576,0.0013167149326236778,0.002488160880265041
Olsenella_profusa,0.0,0.0,0.0002245626622767538,0.0,0.016904082799407912,0.0,1.153202072570902e-05,0.0024485967832014823
Firmicutes_bacterium_CAG_646,0.0,0.00014227592428139776,0.00042174079780215717,0.0035794667857698722,0.00010411234535999228,0.005425535614878465,0.007412496669223694,0.0024408040196165115
Actinomyces_johnsonii,0.0023404314196869285,0.0,0.0053088812156996765,0.0,0.0011336877852132817,0.008258083498178205,3.6905509745379865e-05,0.002439712775503353
Bacteroides_faecis,0.011580252763755863,0.0032046981160424167,0.0005140606817482618,0.00022711376077611046,0.00039981459006482867,0.0005251628641635472,0.0005220915292131093,0.002424742043680591
Desulfovibrio_fairfieldensis,0.0,0.0029601258087997104,3.254320740980029e-06,0.00625807091347825,0.00030613687291339265,0.006990263020682641,0.00024463062625981806,0.0023946402232678274
Leuconostoc_gelidum,0.0,0.0,0.004507917205487159,0.0,0.005018751359508055,0.0,0.007080839983181085,0.0023725012211680426
Solobacterium_moorei,0.00026402208308882395,0.00046850926480937157,0.00871287823017029,0.0014574289978965158,0.002610013859869765,0.0,0.003084259805739304,0.0023710160345105816
Lactobacillus_antri,0.0,0.0,0.0,0.0,0.016279723594442054,0.0,0.0,0.0023256747992060076
Prevotella_sp_S7_1_8,0.0,0.016059608257399584,0.0,0.0,0.0,0.0,0.0,0.0022942297510570833
Peptoniphilus_sp_BV3C26,0.0,0.011103806753443319,0.004740385900055767,0.0,0.0,0.0,0.0,0.0022634560933570123
Stx2_converting_phage_1717,0.00012928105828025586,0.0006639827246430783,1.667077611783824e-05,0.012675661824458312,0.0008541024196469731,4.70220951311081e-05,0.0013506139038038064,0.0022481906860116244
Roseburia_sp_CAG_303,0.00280984730145526,0.000124508074976093,0.0006708097118745324,0.0,0.004545338992430559,0.0,0.007373939695013804,0.0022177776822500353
Pseudopropionibacterium_propionicum,0.0,0.0,0.0,0.0,0.015386131702003593,0.0,0.0,0.002198018814571942
Megasphaera_micronuciformis,0.0033565797468204685,0.0003004070399115431,0.006423997464766222,0.002304901484692431,8.236901088040927e-05,0.0,0.002671279931520755,0.002162790668370261
Dialister_sp_CAG_357,0.002880057201712685,0.0,0.0007660673534204154,0.0035449907569898077,7.465586647495404e-05,0.00522482416374937,0.0026354866592782525,0.002160868857375069
Bacteroides_coagulans,0.0,0.01188303247857707,0.0031966697496548704,0.0,0.0,0.0,0.0,0.0021542431754617056
Trueperella_bernardiae,0.0,0.010502964603766396,0.004472559497596362,0.0,0.0,0.0,0.0,0.0021393605859089657
Peptoniphilus_harei,0.0,0.009934735031272271,0.0040899330038121655,0.0,3.965160500252253e-05,0.0008836236560984255,0.0,0.002135420470883626
Enterobacteria_phage_mEp237,0.0007196906962445793,0.00011568576154898189,0.0,0.009792210468613753,4.866905121110088e-05,0.0,0.004249142750326387,0.0021321998182778287
Bacteroides_cellulosilyticus,0.0028033732449697962,0.008459356943513399,0.00014913661883713742,0.00014431514403656973,0.000851953236968051,0.00016816058872556303,0.001899090824539314,0.00206791237165569
Porphyromonas_asaccharolytica,0.0,0.0012563968461272877,0.0017122398791555216,0.0041371020334676125,0.0005029294162903157,0.003999240627550241,0.002805501556937911,0.0020590586227898417
Escherichia_virus_RB14,0.0,0.014275190672967028,0.0,0.0,9.061915198704176e-05,0.0,0.0,0.00205225854642201
Klebsiella_phage_phiKO2,3.464435610450167e-05,0.01116823466114531,0.0,0.0,2.5728050113447092e-05,0.0,0.0028791526772489894,0.002015394249230321
Denitrobacterium_detoxificans,0.0,0.0,0.007818992616188281,0.0,0.006266688016430676,0.0,0.0,0.0020122400903741368
Firmicutes_bacterium_CAG_424,0.0,0.0004297937696450143,0.000361714595102594,0.001976943390719577,0.00014531461568358561,0.0018226978160085486,0.009200193566852598,0.001990951107715988
Eubacterium_sulci,0.003931062016070149,0.0,0.002420440953191144,0.0,0.0011367767914132868,0.005913780903812774,0.0003919288772971738,0.001970569934540647
Actinomyces_sp_oral_taxon_180,0.0013483244986924462,0.0,0.00040852737973245013,0.0,0.008016618032356386,0.0004590383285266038,0.0034615023825067576,0.0019562872316878062
Mitsuokella_jalaludinii,8.488642893768499e-05,0.001529336970271246,0.0004188753236652618,0.010104480071308024,0.0007623773594448658,0.0,0.000701264377962889,0.0019430315045128532
Oxalobacter_formigenes,0.0016440132498312951,0.0015123713389917615,0.0012029709962104427,0.0009744238746224517,0.0,0.0055713249554065186,0.00262640183771419,0.0019330723218252371
Salmonella_phage_ST64B,0.0,0.010314053703919428,0.0,0.0,0.0010441412356111633,0.001075752612481181,0.001076317582467052,0.0019300378763541179
Citrobacter_youngae,0.0,0.0010924385368694322,0.004168886687299883,0.00020923394295082343,0.005107221904276946,0.002140354511670666,0.0006225591226349324,0.0019058135293860974
Bacteroides_sp_D2,0.0018667397766144935,0.005368424258099895,0.00032501710133991344,0.001261804724147341,0.0,0.0004672619757028805,0.003964842030804927,0.0018934414095299215
Flavonifractor_sp_An100,0.0,0.00039738340744637814,0.001706163970914189,0.002429272997071271,0.00020714273621894643,0.004100948755838449,0.004287774151448096,0.001875526574133904
Proteus_hauseri,0.0008609714134852834,0.0010431761711238823,0.0,0.0036957823101187214,0.0007706238652710045,0.0,0.006756957082799758,0.0018753586918283784
Acinetobacter_johnsonii,0.0,0.0,0.0,0.0,0.012913789705771726,0.0,0.0,0.0018448271008245324
Parascardovia_denticolens,0.003091592651679934,0.0,0.0,0.0,0.0016109062988475962,0.003163653644527108,0.004951418390030566,0.0018310815692978864
Flavonifractor_sp_An10,0.0,0.00013435612984204122,0.003039686554529799,0.007240447976803973,0.0005878764645123102,0.0009818750659244407,0.000771609479711363,0.001822264524474847
Alloscardovia_omnicolens,0.0006891956444768403,0.0,0.0030295693116684495,0.0,0.00382373365737884,0.005124640561227037,0.0,0.0018095913106787379
Lactococcus_phage_BM13,0.0011673553204336218,0.004753899831173721,0.0006577804646819536,0.0011735076458566928,1.0558505763815863e-05,0.0018305750710197945,0.0028993819490826544,0.0017847226840017505
Klebsiella_virus_KP34,0.0,0.0,0.0004969050089037178,0.0,0.0034919780661029163,0.0,0.008488097630946538,0.0017824258151361676
Lactobacillus_gasseri,0.0025920756932387434,8.952555248851548e-06,0.0007120822716300341,0.0018509282510011168,0.0004273139912487374,0.005273004077202047,0.0010302240795168913,0.0016992258455837746
Clostridium_paraputrificum,0.0020972481236792525,1.911409913033099e-05,0.0025631312577987647,0.0,0.0023597297508038714,0.0046557613670339774,0.00010706875057769788,0.0016860076212891278
Corynebacterium_amycolatum,0.0,0.0,0.0,0.0,0.011601369900031227,0.0,0.0,0.001657338557147318
Rothia_dentocariosa,0.00243631949155174,0.0,0.00253603243711151,0.0,0.003026595405796377,0.0010101301540046698,0.0025826044930125397,0.0016559545687824054
Streptococcus_pasteurianus,0.0026115272532244564,0.00013377485314460788,0.0004420238215952297,0.0048144812203843946,0.0021720059998768487,0.0,0.0013209502311291724,0.0016421090541935302
Lactobacillus_crispatus,0.0,0.0,0.006136169220175036,0.0,0.0053349415424000035,0.0,0.0,0.0016387301089392913
Gemella_morbillorum,0.0034393483990564646,0.001465774221320242,0.0005698960976683354,0.0,0.00023071389642493999,0.005527702830208315,0.0,0.0016047764920968997
Pseudoflavonifractor_capillosus,0.0,7.231192911583056e-05,0.0008781968862000476,0.0023118295211513136,0.00011709981804694693,0.0016380576700144552,0.006013294682248453,0.0015758272152538637
Lactonifactor_longoviformis,0.0058159841005724095,0.0,0.002296140068316302,0.0004145357768656972,0.00018810919452533125,0.0015822561403351061,0.00070803582462614,0.001572151586462998
Odoribacter_laneus,3.984583779661191e-05,0.005176742635991409,0.00012809988654085902,0.0014197265864680567,0.0001731372787915945,0.0,0.003989178624109996,0.0015609615499569322
Clostridium_aldenense,0.0,0.00014933184469941593,0.000689008204191849,0.00234964903311241,0.00010460611017749112,0.0010517297472216007,0.006539442296928315,0.0015548238909044404
Enterococcus_avium,0.0,0.0,0.001005054268793085,0.0,0.001923322596366727,0.007666292772939279,0.0,0.001513524234014156
